y_mm,z_mm,r
-2.5298013867687335,-3.308828192197546,7.2369999543e-05
-2.6029698694249177,-3.3088249241350307,6.7095883423e-05
-2.6755413615517054,-3.30882488685675,0.00012153422722
-2.7478946027298807,-3.3088247750219097,0.00011901864491
-2.670460417049445,-3.4053105930097542,0.00012275922927
-2.595209344905513,-3.40530559772028,7.0207403041e-05
-2.520736579076456,-3.4053078219909683,7.140062371e-05
-2.4438426786971106,-3.4053057965377707,6.9388181146e-05
-2.3668401625109583,-3.4053076604517556,6.901978486e-05
-2.2906861483262038,-3.4053073746516116,7.5046998973e-05
-2.213020019888811,-3.405307474060357,7.59933464e-05
-2.1360742089309595,-3.4053055107376267,7.8331089753e-05
-2.0599661403273277,-3.4053054237549762,1.9346805402e-07
-1.984578829656629,-3.405306430268526,0.00014147377806
-1.9084395014464481,-3.4053069894427224,0.00014420638036
-1.8308851852490617,-3.405302851553677,0.00014625951007
-1.7528018971106045,-3.4053032243364747,0.00014790899877
-1.674407107747961,-3.40530497641562,0.00014683003246
-1.596083684419429,-3.4053045166501685,0.00014743579959
-1.5170658548552696,-3.405304143867374,0.00014706932416
-1.4382878962091468,-3.4053050509721787,0.00014921455295
-1.3588787804346865,-3.4053026651622784,0.00011876066128
-1.2789958248996223,-3.4053023793621344,0.00010753744573
-1.1994585246033056,-3.4053036841019226,0.00014817273768
-1.1202817417016644,-3.4053048148764073,0.00014567948529
-1.0413526823728463,-3.405305610146372,0.00014619200374
-0.9626531370151292,-3.405301994153245,1.9686657174e-15
-0.8848455223633978,-3.405304690615476,0.00012859172421
-0.8081646755826246,-3.40530374623239,0.0001241951104
-0.7326469907074848,-3.4053031000755434,0.00014494705829
-0.65501457583126,-3.4053018077618464,0.0001466407266
-0.5758876900068994,-3.405301087048441,0.00014570755593
-0.49670189668726655,-3.4053057095551202,0.00014284049394
-0.4197790773965513,-3.4053046533371947,0.000144420992
-0.34354552991333437,-3.4053043551109594,0.00014049145102
-0.2650324976911419,-3.4053032243364747,0.00014036272478
-0.18691679218292914,-3.405302366936043,0.00014120827836
-0.10925596177064137,-3.405302180544644,1.9680586066e-15
-0.031059351266255614,-3.4053014846834246,7.0257447078e-05
0.04612333552655827,-3.4053037338062953,6.7500783189e-05
0.12354988248671449,-3.4053025160491606,6.7570988904e-05
0.20206251200866054,-3.4053041935717467,7.0177804446e-05
0.2795769860505209,-3.4053000929609825,6.233190652e-05
0.19998301827904746,-3.4996265044689343,6.7301996751e-05
0.12217206876590989,-3.4996245535722954,6.7652174039e-05
0.043390196376778475,-3.499627063643127,3.0655614765e-12
-0.034096013141608414,-3.499626268373163,6.5956170147e-05
-0.11147477720077278,-3.4996275482607615,6.7233500886e-05
-0.18895343608955895,-3.499629847088008,1.861261362e-12
-0.26575422462154186,-3.499628169565425,0.00014020883827
-0.34140404551469794,-3.4996283062524483,0.00014272781846
-0.41918365991499074,-3.4996284429394744,0.00014389431453
-0.49645334254518925,-3.4996317234280845,0.00014281641052
-0.5719549571636621,-3.499630530523136,0.00014302377531
-0.6474354803567821,-3.499631300940914,0.00014251649554
-0.7239109374280288,-3.4996317607063654,0.00014299459872
-0.8014941096148726,-3.49963420864673,0.00014651996025
-0.8791258952719639,-3.4996335749159746,0.00014592698426
-0.9576438354033968,-3.4996353269951195,0.00014023664698
-1.0347221976638923,-3.4996317234280845,0.00014668671065
-1.1124132683477326,-3.4996333885245754,0.0001476292091
-1.18949857718746,-3.499631027566865,0.00014673163241
-1.2658528969911425,-3.4996333015419254,0.00014692175318
-1.341426720797366,-3.4996314252018488,0.00014922009723
-1.4170005068504399,-3.499631213958264,0.00015121542674
-1.493100106164538,-3.4996338731422134,0.00014675070997
